Player Name,Assists,Points,Total rebounds,Steals,Game ID,Defensive rebounds,3-pointers attempted,3-pointers made,Field goals attempted,Field goals made,Free throws attempted,Free throws made,Minutes played,Personal fouls,Turnovers,Blocks,Offensive rebounds,Field goal percentage,Free throw percentage,3-pointer percentage
Anthony Davis,,42,13,,561,,,,22,16,,,36,,,,,,,
Buddy Hield,,17,,,561,,,,10,7,,,,,,,,,,
Jrue Holiday,12,25,6,5,561,,,,,,,,38,,,,,,,
Andrew Wiggins,,29,,,561,,,,,,,,,,,,,,,
Karl-Anthony Towns,,36,,,561,,,,,,,,,,,,,,,
Ricky Rubio,,15,,4,561,,,,,,,,39,,,,,,,
Lou Williams,,24,1,3,562,,,,,,,,,1,,1,1,,,
Patrick Beverley,,,,3,562,,6,,,,,,,3,,,,,,
Eric Gordon,,26,,,562,,,,13,9,,,24,1,,,,,,
D'Angelo Russell,6,20,6,,563,,,,,,,,,,,,,,,
Larry Nance Jr.,,18,11,,563,,,,,,,,,,,,,,,
Lou Williams,4,21,4,,563,,,,,,,,,,,,,,,
Al Horford,8,11,8,,563,,,,,,,,,,,,,,,
Isaiah Thomas,,38,,,563,,,,,,,,,,,,,,,
Marcus Smart,7,9,,5,563,,,,,,,,,,,,,,,
DeAndre Jordan,3,19,20,,564,,,,,,,,,,,2,,,,
Chris Paul,8,13,6,1,564,,,,16,4,,4,,4,,,,,,
Jeff Green,1,,3,4,564,,,,,,,,,,,,,,,
Jamal Crawford,6,12,1,2,564,,,,,,,,,,,1,,,,
Austin Rivers,2,16,4,,564,,,,,,,,,,,,,,,
Harrison Barnes,2,11,6,,564,,,,,,,,,,,,,,,
Draymond Green,4,12,12,2,564,,,,,,,,,,,,,,,
Klay Thompson,3,32,4,1,564,,,,,,,,,,,,,,,
Stephen Curry,5,33,4,3,564,4,10,4,23,12,,,,,1,,,,,
Shaun Livingston,3,11,5,1,564,,,,,,,,,,,,,,,
Lou Williams,,,,,565,,,,,,,,,1,,,,,,
Jordan Clarkson,1,,,1,565,,,,,,,,,,,,,,,
Nemanja Bjelica,,24,8,3,565,,,,,,,,,,,,,,,
Andrew Wiggins,,47,,,565,,,2,,,,,,2,2,,,,,
Tim Duncan,,11,11,,566,,,,10,,,,,,,,,,,
Kawhi Leonard,,18,6,4,566,,,,12,7,,,33,,,,,,,
Tony Parker,,10,,,566,,,,11,,,,,,,,,,,
Manu Ginobili,,10,,,566,,,,10,,,,,,,,,,,
Marco Belinelli,,11,,,566,,,,,,,,,,,,,,,
Blake Griffin,6,26,12,3,566,,,,20,9,10,8,,,,3,,,,
DeAndre Jordan,,9,14,,566,,,,,,,,,,,,,,,
Chris Paul,6,32,,,566,,5,3,,,,,,,,,,,,
Jamal Crawford,,17,,,566,,4,3,10,7,,,23,,,,,,,
Harrison Barnes,,20,,,567,,,,,,,,,,,,,,,
Wesley Matthews,,26,,,567,,,,,,,,,,,,,,,
Trevor Ariza,,17,7,,567,,,,,,,,,,,,,,,
Clint Capela,,13,10,,567,,,,,,,,,,,,,,,
Patrick Beverley,,15,7,,567,,,,,,,,,,,,,,,
James Harden,16,18,9,,567,,,,,,,,,,,,,,,
Jimmy Butler,8,20,6,,568,,,,,,,,,,,,,,,
Taj Gibson,,18,7,,568,,,,10,9,,,,,,,,,,
LeBron James,7,31,8,,568,,,,,,,,,,,,,,,
Jordan McRae,,21,,,568,,,,,,,,,,,,,,,
Paul George,,22,,,569,,,,18,5,10,10,,,,,,,,
Kawhi Leonard,2,31,,3,569,,,3,,,,,,,2,,2,,,
Anthony Davis,2,36,,,570,,,,,,,,,,,2,,,,
Buddy Hield,3,9,,,570,,,3,,3,,,,,,,,,,
Jrue Holiday,,13,,,570,,,,,,,,,3,3,,,,,
Langston Galloway,,20,,,570,,,,,,,,22,3,,,,,,
Donatas Motiejunas,,11,,,570,,,,,,,,20,,,,,,,
Jae Crowder,,8,,,570,,,,,,,,,,,,,,,
Al Horford,,8,,,570,,,,,,,,,,,,,,,
Marcus Smart,,22,,2,570,,,,,,,,,,,1,,,,
Isaiah Thomas,,38,3,2,570,,11,6,,,,,,,,1,,,,
Kelly Olynyk,,12,,,570,,,,,,,,,,,,,,,
Gerald Green,,15,,,570,,,,,,,,,,,,,,,
Derrick Favors,2,24,6,1,571,,,,,,,,,,,2,,,,
Rodney Hood,1,14,3,1,571,,,,,,,,,,,,,,,
Shelvin Mack,8,15,5,1,571,,,,,,,,,,,,,,,
Taj Gibson,3,15,10,2,571,,,,,,,,,,,2,,,,
Jimmy Butler,6,13,5,,571,,,,,,,,,,,,,,,
Derrick Rose,4,22,3,,571,,,,,,,,,,,,,,,
Nikola Mirotic,3,15,6,,571,,,,,,,,,,,2,,,,
Serge Ibaka,,28,8,,572,,,,20,13,,,41,,,1,1,,,
Nikola Vucevic,,14,19,,572,,,,,,,,30,,,,,,,
Trevor Ariza,,20,,,572,,,,15,7,,,36,,,,,,,
James Harden,13,25,6,,572,,,,,,,,36,,,,,,,
Carl Landry,,16,,,573,,,,11,6,4,4,,,,,,,,
Robert Covington,1,16,,1,573,,10,3,15,6,,1,,,1,1,,,,
Nikola Jokic,,18,,,573,,,,6,5,12,8,,,,,,,,
Gary Harris,,18,,,573,,,,11,6,5,5,,,,,,,,
Emmanuel Mudiay,4,27,11,,573,,5,3,23,10,5,4,,1,1,1,1,,,
Rajon Rondo,7,21,8,,574,,,,,,,,35,,,,,,,
Charlie Villanueva,,13,,,574,,,,,,,,21,,,,,,,
Russell Westbrook,,2,,,575,,,,,,,,,2,,,,,,
Blake Griffin,,,,,575,,,,,,,,38,,,,,,,
DeAndre Jordan,,,,,575,,,,,,,,35,,,,,,,
Spencer Hawes,,,,,575,,,,,,,,19,,,,,,,
Nerlens Noel,2,14,,3,576,,,,,,,,35,,,2,,,,
Jahlil Okafor,,26,7,,576,,,,,,,,,,,,,,,
Isaiah Canaan,,18,7,,576,,,,,,,,,,,,,,,
David Lee,,,,,576,,,,,,,,22,,,,,,,
Jared Sullinger,,,,,576,,,,,,,,21,,,,,,,
Isaiah Thomas,7,27,,,576,,,,,,,,29,,,,,,,
Amir Johnson,,,,,576,,,,,,,,20,,,,,,,
Michael Carter-Williams,5,19,5,,577,,,,,,,,,,,,,,,
Kobe Bryant,,22,,,577,,,,,,,,,,,,,,,
D'Angelo Russell,7,19,4,,577,,,,,,,,,,,,,,,
Julius Randle,,14,14,,577,,,,,,,,,,,,,,,
Rudy Gobert,1,7,9,,578,,,,,,,1,31,,,3,,,,
Bradley Beal,,22,,,578,,,,,,,,,,,,,,,
Joe Johnson,,10,,,579,,6,,10,,,,,,,,,,,
Thaddeus Young,4,16,8,,579,,,,,,,,,,,,,,,
Brook Lopez,,33,10,3,579,,,,,,,,,,,4,,,,
Anthony Davis,,20,16,,579,,2,,,,2,,40,2,,2,,,,
Ryan Anderson,5,24,6,,579,,,,,,,,,,,,,,,
Jrue Holiday,7,26,,,579,,,3,,10,3,3,,3,3,,,,,
Kyle Korver,,15,,,580,,,,6,5,,,,,,,,,,
Kris Humphries,,,,,580,,,,,,6,5,,,,,,,,
Dennis Schroder,,16,,,580,,,,,,,,,,,,,,,
Julius Randle,,16,10,,580,,,,,,,,,,,,,,,
D'Angelo Russell,,,,,580,,,,16,3,,,,,,,,,,
Carmelo Anthony,4,20,6,,581,,,,,,,,,,,,,,,
Kristaps Porzingis,,23,4,,581,,,,,,,,,,,,,,,
Robin Lopez,,20,19,1,581,,,,,,,,,1,,1,,,,
Jeff Green,4,17,6,,581,,,1,,,,,,,,1,1,,,
DeAndre Jordan,,,19,,581,,,,,,,,,,,6,,,,
Chris Paul,15,24,,,581,,,,,,,,,1,,,,,,
Gordon Hayward,,10,,,582,,2,1,15,4,2,1,,,,,,,,
Derrick Favors,,9,13,,582,,,,11,4,2,1,,,,4,,,,
Rudy Gobert,,13,18,,582,,,,,,,,,,,4,7,,,
Kawhi Leonard,,12,9,,582,,2,1,11,4,,,,,,,,,,
Tim Duncan,4,,,,582,,,,8,3,6,5,,,,,,,,
Tiago Splitter,,14,4,,582,,,,12,5,4,4,22,,,,,,,
Danny Green,,13,6,,582,,4,3,7,5,,,,,,,,,,
Tony Parker,,4,,,582,,,,5,2,,,,,,,,,,
Aron Baynes,,12,11,,582,,,,,,,,,,,,,,,
DeMar DeRozan,,24,,,583,,,,,,,,,,,,,,,
Kyle Lowry,,24,,,583,,,,,,,,,,,,,,,
Devin Booker,,19,,,583,,,,19,,,,,,,,,,,
Eric Bledsoe,10,22,,,583,,,,,,,,,,,,,,,
Paul Millsap,,7,,,584,,,,,,,,33,,,,,,,
Al Horford,,9,7,,584,,,,,,,,33,,,,,,,
Jeff Teague,,18,,,584,,,,,,,,,,,,,,,
Kent Bazemore,,22,,,584,,,4,,,,,,,,,,,,
Kevin Durant,10,25,12,,584,,,,,,,,,,,,,,,
Serge Ibaka,,23,10,,584,,,,,,,,,,,,,,,
Russell Westbrook,10,23,,,584,,,,,,,,,,,,,,,
DeMar DeRozan,,,,,585,,,,,,12,,,,,,,,,
Bismack Biyombo,,16,25,,585,,,,,,,,,,,2,,,,
Kyle Lowry,,28,8,,585,,,,,,,,,,,,,,,
Paul George,,18,9,,585,,,1,,,,,,,,1,1,,,
Monta Ellis,7,,,4,585,,,,11,3,4,,,,,,,,,
Gary Harris,,19,4,,586,,,,,,,,,,,,,,,
Will Barton,4,31,5,,586,,,,,,,,,,,,,,,
Allen Crabbe,1,20,5,,586,,,,,,,,,,,,,,,
CJ McCollum,4,29,3,1,586,,,,,,,,,,,,,,,
Blake Griffin,2,17,7,,587,,,,15,6,,,,,,,,,,
Chris Paul,4,16,1,,587,,,,,,,,,,,,,,,
Jamal Crawford,2,,,,587,,,,,,,,,,,,,,,
Austin Rivers,,,,1,587,,,,,1,,,,,1,,,,,
Al-Farouq Aminu,,30,,,587,,,,,,,,,1,1,,,,,
Maurice Harkless,,12,7,,587,,,,,,,,,,,,,,,
Mason Plumlee,10,,14,,587,,,,,,,,,,,,,,,
CJ McCollum,,19,3,1,587,,,,,,,,,,,,,,,
Damian Lillard,6,12,6,1,587,,,,15,4,,,,,,,,,,
Allen Crabbe,,12,,,587,,,,5,5,,,27,,,,,,,
Kawhi Leonard,,17,15,,588,,6,3,13,6,,,,,,,,,,
Tim Duncan,,16,5,,588,,,,10,6,4,4,,,,,,,,
Tony Parker,7,18,,,588,,1,1,16,8,2,1,32,,,,,,,
Aron Baynes,,15,,,588,,,,3,3,9,9,15,,,,,,,
Wilson Chandler,,11,,,588,,1,0,11,5,3,1,,,,,,,,
Kenneth Faried,,26,14,,588,,,,17,9,12,8,,4,,,,,,
Jusuf Nurkic,,10,9,,588,,,,,,,,,,,,,,,
Arron Afflalo,2,21,4,3,588,4,6,3,11,6,,,,4,,,,,,
Mindaugas Kuzminskas,2,19,,,589,,,,,,,,,,,,,,,
Kristaps Porzingis,,12,5,,589,,,,,,,,,,,,,,,
Willy Hernangomez,,24,13,,589,,,,,,,,,,,,,,,
Courtney Lee,7,6,,2,589,,,,,,,,,,,,,,,
Derrick Rose,5,24,5,,589,,,,,,,,,,,,,,,
Kawhi Leonard,5,29,5,,589,,,,18,11,,,,,,2,,,,
LaMarcus Aldridge,,19,10,,589,,,,,,,,,,,,,,,
Dewayne Dedmon,,5,13,,589,,,,,,,,,,,,,,,
Pau Gasol,3,19,10,,589,,,,,,,,,,,2,,,,
Patty Mills,7,10,,,589,,,,,,,,,,,,,,,
Giannis Antetokounmpo,,23,9,,590,,,,14,7,11,9,31,,2,,,,,
Michael Carter-Williams,7,19,,4,590,,,,13,8,,,31,,2,,,,,
Khris Middleton,2,22,7,6,590,,6,3,16,9,,,35,2,,,2,,,
Lance Thomas,,16,,,590,,,,,,,,,,,,,,,
Langston Galloway,,20,,,590,,,,16,8,,,35,,,,,,,
Lou Amundson,,10,11,,590,,,,,,5,,,,,,,,,
Shane Larkin,5,14,,,590,,,,,5,,,,,,,,,,
Jason Smith,,11,,,590,,,,10,,,,,5,5,,,,,
Trevor Ariza,11,20,8,2,591,,,,,,,,35,,,,,,,
Dwight Howard,,30,13,,591,,,,,,,,35,,,,,,,
James Harden,9,26,6,3,591,,,,,,,,40,,,,,,,
Donatas Motiejunas,2,6,5,,591,,,,,,,,19,,,,,,,
Giannis Antetokounmpo,11,18,,4,591,,,,,,,,42,,,2,,,,
Jabari Parker,5,36,4,2,591,,,,,,,,40,,,,,,,
Khris Middleton,,30,,,591,,,,,,,,,,,,,,,
Jerryd Bayless,,18,,,591,,,,,,,,35,,,,,,,
Kobe Bryant,2,27,12,2,592,,,,,,,3,,,,,3,,,
Julius Randle,3,11,8,,592,,,,,,,,,,,,,,,
Jordan Clarkson,2,18,5,,592,,,,,,,,,,,,,,,
D'Angelo Russell,3,13,3,,592,,,,,,,,,,,,,,,
Nick Young,1,11,4,1,592,,,,,,,,,,,,,,,
Anthony Davis,,39,11,1,592,,,,,,,,,,,1,,,,
Bryce Dejean-Jones,1,17,9,2,592,,,,,,,,,,,,,,,
Norris Cole,2,2,,2,592,,,,,,,,,,,,,,,
Jrue Holiday,9,19,,1,592,,,,,,,,34,,,1,,,,
Ryan Anderson,,17,4,,592,,,,,,,,,,,,,,,
Gary Harris,3,22,,1,593,,,,,,,,,,,,,,,
Jamal Murray,3,17,5,,593,,,,,,,,20,,,,,,,
Andrew Wiggins,,24,,,593,,,,,,,,,,,,,,,
Karl-Anthony Towns,7,32,12,,593,,,,19,13,,,40,,,4,,,,
Shabazz Muhammad,,20,,,593,,,,14,9,,,,,,,,,,
Nikola Vucevic,,21,11,,594,,,,,,,,,,,,,,,
Elfrid Payton,10,12,,,594,,,,,,,,,,,,,,,
Alex Len,,20,14,,594,,,,,,,,,3,3,3,,,,
Brandon Knight,,21,,,594,,,,,,,,,,,,,,,
Eric Bledsoe,,21,,,594,,,,,,,,,,,,,,,
Mirza Teletovic,,,,,594,,,4,,,,,,,,,,,,
Goran Dragic,4,25,3,,595,,4,0,16,11,4,3,,,,,,,,
Eric Bledsoe,,17,,5,595,,2,0,17,7,4,3,,,,,,,,
Isaiah Thomas,,17,,5,595,,3,2,14,6,4,3,,,,,,,,
Gerald Green,,21,3,,595,,8,3,16,8,2,2,,,,,,,,
Thaddeus Young,,13,8,,595,,2,1,18,6,,,,,,,,,,
Andrew Wiggins,,25,4,3,595,,4,1,16,10,5,,,5,,,,,,
Mo Williams,11,23,,,595,,7,4,14,7,5,5,,,,,,,,
Anthony Bennett,,14,10,,595,,,,10,6,2,2,,,,,,,,
Chase Budinger,,10,5,,595,,1,0,7,5,,,,,,,,,,
Jimmy Butler,6,20,,,596,,,,16,6,,,,,,,,,,
Dwyane Wade,,18,,,596,,,,16,7,,,,,,,,,,
TJ Warren,,16,,,596,,,,17,8,,,,,,,,,,
Devin Booker,,27,,,596,,,,19,10,,,,,,,,,,
Eric Bledsoe,8,23,,,596,,,,,,,,,,,,,,,
Alan Williams,,14,11,,596,,,,,,,,,,,,,,,
Marquese Chriss,,24,7,,597,,,,9,7,,,,,,,,,,
Alex Len,,12,11,,597,,,,,,,,,,,4,,,,
Hassan Whiteside,,23,14,3,597,,,,,,,,,,,2,,,,
Goran Dragic,2,16,4,2,597,,,,,,,,,,,,,,,
Tyler Johnson,4,17,6,5,597,,,,,,,,,,,,,,,
Nikola Jokic,,,,,598,,,,,,,,,,,,3,,,
Gary Harris,,25,,,598,,,,,,,,,,,,,,,
Al Horford,5,20,6,,599,,,,,,,,36,,,3,,,,
Isaiah Thomas,,29,,,599,,,,,,10,,,,,,,,,
Andrew Wiggins,,14,,,599,,,,18,5,,,,,,,,,,
Karl-Anthony Towns,,27,18,,599,,4,2,19,11,,,,,,,,,,
Victor Oladipo,,23,5,,600,,,,,,,,,,,,,,,
Russell Westbrook,16,24,10,,600,,,,,,,,,,,,,,,
DeMar DeRozan,3,22,3,,600,,,,,,,,,,,,,,,
Norman Powell,,13,4,,600,,,,,,,,,,,,,,,
Julius Randle,3,14,6,,601,,,,,,,,,,,,,,,
Lou Williams,4,17,5,,601,,,,,,,,,,,,,,,
Jordan Clarkson,,14,,,601,,,,10,6,,,,,,,,,,
Nemanja Bjelica,3,24,8,3,601,,,,,,,,,,,,,,,
Karl-Anthony Towns,,22,12,,601,,,,22,7,,,,,,,,,,
Andrew Wiggins,,47,,,601,,,,21,14,22,17,,,,,,,,
Ricky Rubio,10,10,,3,601,,,,,,,,,,,,,,,
Terrence Ross,,,,,602,,,,,,,,17,,,,,,,
Jonas Valanciunas,,,,,602,,,,,,,,10,,,,,,,
Lou Williams,,29,,,602,,,,,,,,30,,,,,,,
James Johnson,,,,,602,,,,,,,,4,,,,,,,
Hassan Whiteside,,16,18,1,602,,,,,,,,35,,,6,,,,
Dwyane Wade,5,30,6,,602,,,,,,,,,,,,,,,
Nicolas Batum,3,17,6,,603,,,,,,,,,,,,,,,
Zach LaVine,8,20,5,,603,,,,,,,,,,,,,,,
Monta Ellis,5,24,,,604,,,,,,,,,,,,,,,
Myles Turner,,25,,,604,,,,,,,,,,,,,,,
Joe Young,7,15,,,604,,,,,,,,18,,,,,,,
Danilo Gallinari,,23,,,604,,,,,,,,23,,,,,,,
Will Barton,3,21,6,,604,,,,,,,,,,,,,,,
Draymond Green,14,2,14,6,605,,,,8,0,,,,,,4,,,,
Stephen Curry,,,,,605,,,12,24,14,,,,,,,,,,
Andre Iguodala,,,,,605,,,,,,,,,,1,,1,,,
Kevin Durant,,37,,1,605,,,7,,,,,,,,,,,,
Serge Ibaka,,,20,,605,,,,,,,,,,,,,,,
Paul Millsap,,17,10,,606,10,,,,,,,,,,,,,,
Dwight Howard,,17,12,,606,,,,,,,,,,,,,,,
Dennis Schroder,5,21,4,,606,,,,14,9,,,30,,,,,,,
Isaiah Thomas,,19,,,606,,,,21,4,,,,,,,,,,
Jaylen Brown,,15,,,606,,,,,,,,,,,,,,,
Marcus Smart,,16,,,606,,,,,,,,,,,,,,,
Dario Saric,,14,,,607,,,,,,,,,,,,,,,
Ersan Ilyasova,,25,,4,607,,,,,,,,,,,,,,,
Jahlil Okafor,3,9,9,,607,,,,,,,,,,,,,,,
Kawhi Leonard,5,19,8,2,607,,,,,,,,,,,2,,,,
Dewayne Dedmon,,13,10,,607,,,,,,,,,,,2,,,,
David Lee,,12,9,2,607,,,,,,,,17,,,2,,,,
Pau Gasol,,31,12,,608,,,,,,,,,,,,,,,
Aaron Brooks,10,,,1,608,,1,,,,,,,,1,,,,,
Andre Drummond,,13,16,,608,,,,,,,,,,,,,,,
Nicolas Batum,,4,6,,609,,,,9,1,,,,,,,,,,
Kemba Walker,1,31,4,3,609,,,,,,,,,,1,1,,,,
Carmelo Anthony,5,18,11,,609,,,,,,,,,,,,,,,
Kristaps Porzingis,,29,11,,609,,,,,,,,,,,,,,,
Jon Leuer,,16,7,,610,,,,,,,,30,,,,,,,
Marc Gasol,,23,11,,610,,,,17,10,4,3,,,,,,,,
Mike Conley,,11,2,,610,2,,,,,,,,,,,,,,
Vince Carter,,12,,2,610,2,,,,,2,2,,,,,,,,
LeBron James,11,25,,,610,,5,3,15,9,,,,,,,,,,
Kevin Love,,8,,,610,,,,,,,,35,,,,,,,
Anderson Varejao,,18,,,610,,,,12,9,,,,,,,,,,
Kyrie Irving,,,,,610,,1,1,13,8,,,,,,,,,,
Dion Waiters,,21,,,610,,,,,,,,,,,,,,,
Marc Gasol,,22,,,611,,,,,,,,,,,,,,,
Mike Conley,,21,,,611,,,,,,,,,,,,,,,
Julius Randle,11,19,14,,611,,,,,,,,,,,,,,,
Nick Young,,20,,,611,,11,6,11,6,,,,,,,,,,
LeBron James,,25,10,,612,,,,,,,,36,,,,,,,
Kevin Love,,18,,,612,,,,17,6,,,,,,,,,,
JR Smith,3,8,5,,612,,,,,,,,,,,,,,,
Mo Williams,7,19,,,612,,,,,,,,,,,,,,,
Nikola Mirotic,,19,9,,612,,,,,,,,,,,,,,,
Derrick Rose,5,18,,,612,,,,,,,,32,,,,,,,
Joakim Noah,,,,,612,,,,,,,,17,,,,,,,
Nicolas Batum,,20,,,613,,,,,,,,,,,,,,,
LaMarcus Aldridge,,19,13,,613,,,,,,,,,,,,,,,
Jonas Valanciunas,,16,13,,614,,,,,,,,,,,,,,,
DeMar DeRozan,4,31,5,,614,,3,,,,,,,,3,,,,,
Kyle Lowry,10,16,3,,614,3,,,,3,,,,,,,,,,
Bismack Biyombo,,8,12,,614,,,,,,,,,,,3,,,,
Evan Fournier,3,15,3,,614,,,,,,,,,,,,,,,
Nikola Vucevic,,10,9,,614,,,,,,,,,,,,,,,
Carmelo Anthony,4,32,7,,615,,,2,,,,,,2,,,2,,,
Samuel Dalembert,,,,,615,,,,,3,,,,,3,,,,,
Jason Smith,,,,,615,,,,,2,2,2,,,,,,,,
Tim Hardaway Jr.,,13,,,615,,,,,,,,,,,,,,,
Gerald Henderson,,22,,,615,,,,,,,,,,,,,,,
Al Jefferson,,16,13,,615,,,,,,,,,,,,,,,
Lance Stephenson,6,16,6,,615,,,,15,7,,,,,,,,,,
Gary Neal,,13,,,615,,,,,,,,,,,,,,,
Serge Ibaka,,19,,,616,,,,,,,,,,,,,58,,
Evan Fournier,,22,,,616,,,,,,,,,,,,,56,,
Bismack Biyombo,,,,,616,,,,,,,,19,,,,,,,
Kevin Love,,,,,616,,,,,,,,,,,,,35,,
Kawhi Leonard,3,32,6,,617,,,,,,,,,,,,,,,
LaMarcus Aldridge,,19,7,,617,,,,22,7,,,,,,,,,,
Dewayne Dedmon,,6,12,,617,,,,,,,,,,,,,,,
David Lee,,12,11,,617,,,,,,,,,,,,,,,
Paul George,3,27,6,,617,,,,,,,,,,,,,,,
Myles Turner,,22,6,,617,,,,,,,,,,,,,,,
Jeff Teague,5,15,5,,617,,,,,,,,,,,,,,,
David West,,,,,618,,,,,,,,,,1,,1,,,
James Harden,,45,,,618,,12,7,18,12,15,14,,,,,,,,
Michael Carter-Williams,9,22,8,1,619,,,,,,,,,3,4,3,,,,
Jerryd Bayless,,,,,619,,,,,,,,,3,,,,,,
Pau Gasol,4,25,10,1,619,,,,,,,,33,,,2,,,,
Jimmy Butler,6,,10,4,619,5,4,,21,5,,,,,,1,5,,,
Derrick Rose,2,13,,,619,,,,,,,,42,,6,,,,,
Jusuf Nurkic,3,16,9,4,620,,,,,,,,,,,,,,,
CJ McCollum,4,26,4,,620,,,,,,,,,,,,,,,
Damian Lillard,4,36,3,,620,,,,,,,,,,,,,,,
Kawhi Leonard,6,34,9,3,620,,,,,,,,,,,2,,,,
LaMarcus Aldridge,4,19,7,,620,,,,,,,,,,,,,,,
Patty Mills,6,13,3,,620,,,,,,,,,,,,,,,
Pau Gasol,,12,5,,620,,,,,,,,,,,,,,,
David Lee,,12,5,,620,,,,,,,,,,,,,,,
Bradley Beal,,28,,,621,,,,21,12,,,,,,,,,,
John Wall,17,26,,,621,,,2,,,,,,,,,,,,
DeMar DeRozan,,20,,,621,,,,,,,,,,,,,,,
Kyle Lowry,,6,,,621,,,,10,3,,,27,,,,,,,
Lou Williams,,20,,,621,,,,,,,,,,,,,,,
Eric Bledsoe,4,24,6,,622,,,,,,,,,,,,,,,
James Harden,12,32,,,622,,,,,,,,,,,,,,,
Eric Gordon,,15,,,622,,,3,,,,,,,,,,,,
Nikola Mirotic,2,25,7,,623,,,,,,,,,,,1,,,,
Pau Gasol,,9,11,,623,,,,,,,,,,,,,,,
Jimmy Butler,5,16,5,2,623,5,,,,,6,6,,,,2,,,,
Derrick Rose,5,10,6,1,623,5,5,,,,,,,,,1,,,,
Kirk Hinrich,,11,,,623,,,,,,,,22,,,,,,,
CJ Miles,,16,,,623,,,,,,,,,,,,,,,
Paul George,,33,8,,623,8,10,,,,,,,,,,,,,
Ian Mahinmi,,15,9,,623,,,,8,,10,,,,,,,,,
Monta Ellis,5,14,5,,623,,,,,5,,,,,,,,,,
George Hill,,6,10,,623,8,,,8,,,,,,,,,,,
Lavoy Allen,,12,10,,623,9,,,10,,,,,,,,,,,
Giannis Antetokounmpo,11,22,,,624,,,,,,,,,,,,,,,
Jabari Parker,,12,,,624,,,,,,,,,,,,,,,
John Henson,,10,,,624,,,,,,,,,,,,,,,
Tony Snell,,10,,,624,,,,,,,,,,,,,,,
Greg Monroe,,14,12,,624,,,,,,,,23,,,,,,,
Jimmy Butler,,7,,,624,,,,,,,,,,,,,,,
Taj Gibson,,8,,,624,,,,,,,,,,,,,,,
Robin Lopez,,8,,,624,,,,,,,,,,,,,,,
Dwyane Wade,,12,,,624,,,,,,,,,,,,,,,
Rajon Rondo,,7,,,624,,,,,,,,,,,,,,,
Bobby Portis,,10,8,,624,,,,,,,,19,,,,,,,
Mario Chalmers,11,23,,,625,,,,,,,,40,,,,,,,
Thabo Sefolosha,,12,,,625,,,,,,,,,,,,,,,
Dwight Howard,,22,12,,626,,,,,,,,,,,,,,,
James Harden,,17,,,626,,,,,,,,,,,,,,,
Danny Green,,18,,,626,,,,,,,,,,,,,,,
Boris Diaw,,20,8,,626,,,,,,,,25,,,,,,,
Kawhi Leonard,,,,,627,,,,,,,,24,,,,,,,
Austin Daye,,6,,,627,,,,,,,,19,,,,,,,
Miles Plumlee,1,,,,627,,,,,,,,15,,1,1,1,,,
Alex Len,1,10,11,,627,,,,,,,,32,,,1,,,,
Isaiah Thomas,,23,,,627,,,,,,,,,,,,,,,
Markieff Morris,,,,,628,,0,0,,,,,,,0,,,,,0
Bradley Beal,6,26,,,628,,,,,,,,,,,,,,,
John Wall,9,39,,,628,,,,,,,,,,,,,,,
CJ McCollum,6,34,,,628,,,,,,,,,,,,,,,
Damian Lillard,,33,,,628,,,,,,,,,,,,,,,
Allen Crabbe,,14,6,,628,,,,,,,,,,,,,,,
Trevor Ariza,5,8,6,5,629,,,,,,,,,,,1,,,,
Corey Brewer,1,17,2,,629,,,,,,,,,,,1,,,,
Dwight Howard,1,8,8,2,629,,,,,2,15,4,,,2,,,,,
James Harden,7,33,7,2,629,,,,,,17,,,,,1,,,,
Patrick Beverley,3,9,5,4,629,,,,,,,,,,,1,,,,
Clint Capela,,12,3,,629,,,,,5,,,,5,,1,,,,
Kevin Durant,3,33,12,1,629,,,,,,,,,,,1,,,,
Dion Waiters,,16,2,1,629,,,,,,,,,,,,,,,
Russell Westbrook,14,26,10,1,629,,,,,,,,,,,1,,,,
Enes Kanter,,22,10,2,629,,,,,,,,,,,1,,,,
Dirk Nowitzki,,23,7,,630,,,,14,7,,,31,,,,,,,
Anthony Davis,2,30,13,2,630,,,,,,,,,,,,,,,
DeMarcus Cousins,,29,16,,630,,,,,,,,,,,,2,,,
DeMarre Carroll,3,16,12,,631,,4,3,12,5,4,3,,3,,2,,,,
Paul Millsap,3,16,9,2,631,,4,2,14,6,2,2,,3,3,,,,,
Jeff Teague,2,12,,3,631,,1,0,8,4,6,4,,,,,,,,
Shelvin Mack,,10,,3,631,,3,0,8,4,2,2,,,,,,,,
Harrison Barnes,,25,4,,631,,3,2,13,11,2,,28,,,,,,,
Draymond Green,,18,7,,631,,7,5,11,6,4,1,,,,,,,,
Stephen Curry,12,16,,,631,,6,2,11,4,6,6,30,,,,,,,
Andre Iguodala,6,21,,3,631,,5,2,12,9,2,1,,,,,,,,
Paul George,1,28,4,1,632,,,,,,,,,,,,,,,
Ian Mahinmi,,5,5,,632,,,,,,,,22,,,,,,,
Monta Ellis,3,15,5,2,632,,,,,,,,,,,,,,,
Myles Turner,,8,2,,632,,,,,,,,16,,,2,,,,
Jonas Valanciunas,,23,15,1,632,,,,,,,,,,,2,,,,
DeMar DeRozan,2,10,4,1,632,,,,,,,,,,,,,,,
Kyle Lowry,9,18,7,1,632,,,,,,,,,,,,,,,
Patrick Patterson,1,14,6,1,632,,,,,,,,,,,1,,,,
