,Game ID,Team Name,wins,losses,total_points
1841,,Oklahoma City Thunder,-1,-1,-1
1842,,Oklahoma City Thunder,-1,-1,-1
1843,,Oklahoma City Thunder,-1,-1,-1
1844,,Oklahoma City Thunder,-1,-1,-1
1845,,Oklahoma City Thunder,-1,-1,-1
1846,,Oklahoma City Thunder,-1,-1,-1
1847,,Oklahoma City Thunder,-1,-1,-1
1848,,Oklahoma City Thunder,-1,-1,-1
1849,,Oklahoma City Thunder,-1,-1,-1
1850,,Oklahoma City Thunder,-1,-1,-1
1851,,Oklahoma City Thunder,-1,-1,-1
1852,,Oklahoma City Thunder,-1,-1,-1
1853,,Oklahoma City Thunder,-1,-1,-1
1854,,Oklahoma City Thunder,-1,-1,-1
1855,,Oklahoma City Thunder,-1,-1,-1
1856,,Oklahoma City Thunder,-1,-1,-1
1857,,Oklahoma City Thunder,-1,-1,-1
1858,,Oklahoma City Thunder,-1,-1,-1
1859,,Oklahoma City Thunder,-1,-1,-1
1860,,Oklahoma City Thunder,-1,-1,-1
1861,,Oklahoma City Thunder,-1,-1,-1
1862,,Oklahoma City Thunder,-1,-1,-1
1863,,Oklahoma City Thunder,-1,-1,-1
1864,,Oklahoma City Thunder,-1,-1,-1
1865,,Oklahoma City Thunder,-1,-1,-1
1866,,Utah Jazz,-1,-1,-1
1867,,Utah Jazz,-1,-1,-1
1868,,Utah Jazz,-1,-1,-1
1869,,Utah Jazz,-1,-1,-1
1870,,Utah Jazz,-1,-1,-1
1871,,Utah Jazz,-1,-1,-1
1872,,Utah Jazz,-1,-1,-1
1873,,Utah Jazz,-1,-1,-1
1874,,Utah Jazz,-1,-1,-1
1875,,Utah Jazz,-1,-1,-1
1876,,Utah Jazz,-1,-1,-1
1877,,Utah Jazz,-1,-1,-1
1878,,Utah Jazz,-1,-1,-1
1879,,Utah Jazz,-1,-1,-1
1880,,Utah Jazz,-1,-1,-1
1881,,Utah Jazz,-1,-1,-1
1882,,Utah Jazz,-1,-1,-1
1883,,Utah Jazz,-1,-1,-1
1884,,Utah Jazz,-1,-1,-1
1885,,Utah Jazz,-1,-1,-1
1886,,Utah Jazz,-1,-1,-1
1887,,Utah Jazz,-1,-1,-1
1888,,Utah Jazz,-1,-1,-1
1889,,Utah Jazz,-1,-1,-1
1890,,Utah Jazz,-1,-1,-1
1891,,Utah Jazz,-1,-1,-1
1892,,Utah Jazz,-1,-1,-1
1893,,Utah Jazz,-1,-1,-1
1894,,Utah Jazz,-1,-1,-1
1895,,Hornets,-1,-1,-1
1896,,Hornets,-1,-1,-1
1897,,Hornets,-1,-1,-1
1898,,Hornets,-1,-1,-1
1899,,Hornets,-1,-1,-1
1900,,Hornets,-1,-1,-1
1901,,Hornets,-1,-1,-1
1902,,Hornets,-1,-1,-1
1903,,Hornets,-1,-1,-1
1904,,Hornets,-1,-1,-1
1905,,Hornets,-1,-1,-1
1906,,Hornets,-1,-1,-1
1907,,Hornets,-1,-1,-1
1908,,Hornets,-1,-1,-1
1909,,Hornets,-1,-1,-1
1910,,Hornets,-1,-1,-1
1911,,Hornets,-1,-1,-1
1912,,Hornets,-1,-1,-1
1913,,Hornets,-1,-1,-1
1914,,Hornets,-1,-1,-1
1915,,Hornets,-1,-1,-1
1916,,Hornets,-1,-1,-1
1917,,Hornets,-1,-1,-1
1918,,Hornets,-1,-1,-1
1919,,Hornets,-1,-1,-1
1920,,Hornets,-1,-1,-1
1921,,Hornets,-1,-1,-1
1922,,Hornets,-1,-1,-1
1923,,Hornets,-1,-1,-1
1924,,Heat,-1,-1,-1
1925,,Heat,-1,-1,-1
1926,,Heat,-1,-1,-1
1927,,Heat,-1,-1,-1
1928,,Heat,-1,-1,-1
1929,,Heat,-1,-1,-1
1930,,Heat,-1,-1,-1
1931,,Heat,-1,-1,-1
1932,,Heat,-1,-1,-1
1933,,Heat,-1,-1,-1
1934,,Heat,-1,-1,-1
1935,,Heat,-1,-1,-1
1936,,Heat,-1,-1,-1
1937,,Heat,-1,-1,-1
1938,,Heat,-1,-1,-1
1939,,Heat,-1,-1,-1
1940,,Heat,-1,-1,-1
1941,,Heat,-1,-1,-1
1942,,Heat,-1,-1,-1
1943,,Heat,-1,-1,-1
1944,,Heat,-1,-1,-1
1945,,Heat,-1,-1,-1
1946,,Heat,-1,-1,-1
1947,,Heat,-1,-1,-1
1948,,Heat,-1,-1,-1
1949,,Heat,-1,-1,-1
1950,,Heat,-1,-1,-1
1951,,Heat,-1,-1,-1
1952,,Heat,-1,-1,-1
1953,,Boston Celtics,-1,-1,-1
1954,,Boston Celtics,-1,-1,-1
1955,,Boston Celtics,-1,-1,-1
1956,,Boston Celtics,-1,-1,-1
1957,,Boston Celtics,-1,-1,-1
1958,,Boston Celtics,-1,-1,-1
1959,,Boston Celtics,-1,-1,-1
1960,,Boston Celtics,-1,-1,-1
1961,,Boston Celtics,-1,-1,-1
1962,,Boston Celtics,-1,-1,-1
1963,,Boston Celtics,-1,-1,-1
1964,,Boston Celtics,-1,-1,-1
1965,,Boston Celtics,-1,-1,-1
1966,,Boston Celtics,-1,-1,-1
1967,,Boston Celtics,-1,-1,-1
1968,,Boston Celtics,-1,-1,-1
1969,,Boston Celtics,-1,-1,-1
1970,,Boston Celtics,-1,-1,-1
1971,,Boston Celtics,-1,-1,-1
1972,,Boston Celtics,-1,-1,-1
1973,,Boston Celtics,-1,-1,-1
1974,,Boston Celtics,-1,-1,-1
1975,,Boston Celtics,-1,-1,-1
1976,,Boston Celtics,-1,-1,-1
1977,,Boston Celtics,-1,-1,-1
1978,,Boston Celtics,-1,-1,-1
1979,,Boston Celtics,-1,-1,-1
1980,,Boston Celtics,-1,-1,-1
1981,,Boston Celtics,-1,-1,-1
1982,,Chicago Bulls,-1,-1,-1
1983,,Chicago Bulls,-1,-1,-1
1984,,Chicago Bulls,-1,-1,-1
1985,,Chicago Bulls,-1,-1,-1
1986,,Chicago Bulls,-1,-1,-1
1987,,Chicago Bulls,-1,-1,-1
1988,,Chicago Bulls,-1,-1,-1
1989,,Chicago Bulls,-1,-1,-1
1990,,Chicago Bulls,-1,-1,-1
1991,,Chicago Bulls,-1,-1,-1
1992,,Chicago Bulls,-1,-1,-1
1993,,Chicago Bulls,-1,-1,-1
1994,,Chicago Bulls,-1,-1,-1
1995,,Chicago Bulls,-1,-1,-1
1996,,Chicago Bulls,-1,-1,-1
1997,,Chicago Bulls,-1,-1,-1
1998,,Chicago Bulls,-1,-1,-1
1999,,Chicago Bulls,-1,-1,-1
2000,,Chicago Bulls,-1,-1,-1
2001,,Chicago Bulls,-1,-1,-1
2002,,Chicago Bulls,-1,-1,-1
2003,,Chicago Bulls,-1,-1,-1
2004,,Chicago Bulls,-1,-1,-1
2005,,Chicago Bulls,-1,-1,-1
2006,,Chicago Bulls,-1,-1,-1
2007,,Chicago Bulls,-1,-1,-1
2008,,Chicago Bulls,-1,-1,-1
2009,,Chicago Bulls,-1,-1,-1
2010,,Chicago Bulls,-1,-1,-1
2011,,Chicago Bulls,-1,-1,-1
2012,,Chicago Bulls,-1,-1,-1
2013,,Chicago Bulls,-1,-1,-1
2014,,Chicago Bulls,-1,-1,-1
2015,,Chicago Bulls,-1,-1,-1
2016,,Chicago Bulls,-1,-1,-1
2017,,Chicago Bulls,-1,-1,-1
2018,,Chicago Bulls,-1,-1,-1
2019,,Chicago Bulls,-1,-1,-1
2020,,Chicago Bulls,-1,-1,-1
2021,,Chicago Bulls,-1,-1,-1
2022,,Chicago Bulls,-1,-1,-1
2023,,Chicago Bulls,-1,-1,-1
2024,,Chicago Bulls,-1,-1,-1
2025,,Chicago Bulls,-1,-1,-1
2026,,Chicago Bulls,-1,-1,-1
2027,,Chicago Bulls,-1,-1,-1
2028,,Chicago Bulls,-1,-1,-1
2029,,Chicago Bulls,-1,-1,-1
2030,,Chicago Bulls,-1,-1,-1
2031,,Chicago Bulls,-1,-1,-1
2032,,Chicago Bulls,-1,-1,-1
2033,,Chicago Bulls,-1,-1,-1
2034,,Chicago Bulls,-1,-1,-1
2035,,Chicago Bulls,-1,-1,-1
2036,,Chicago Bulls,-1,-1,-1
2037,,Chicago Bulls,-1,-1,-1
2038,,Chicago Bulls,-1,-1,-1
2039,,Chicago Bulls,-1,-1,-1
2040,,Houston Rockets,-1,-1,-1
2041,,Houston Rockets,-1,-1,-1
2042,,Houston Rockets,-1,-1,-1
2043,,Houston Rockets,-1,-1,-1
2044,,Houston Rockets,-1,-1,-1
2045,,Houston Rockets,-1,-1,-1
2046,,Houston Rockets,-1,-1,-1
2047,,Houston Rockets,-1,-1,-1
2048,,Houston Rockets,-1,-1,-1
2049,,Houston Rockets,-1,-1,-1
2050,,Houston Rockets,-1,-1,-1
2051,,Houston Rockets,-1,-1,-1
2052,,Houston Rockets,-1,-1,-1
2053,,Houston Rockets,-1,-1,-1
2054,,Houston Rockets,-1,-1,-1
2055,,Houston Rockets,-1,-1,-1
2056,,Houston Rockets,-1,-1,-1
2057,,Houston Rockets,-1,-1,-1
2058,,Houston Rockets,-1,-1,-1
2059,,Houston Rockets,-1,-1,-1
2060,,Houston Rockets,-1,-1,-1
2061,,Houston Rockets,-1,-1,-1
2062,,Houston Rockets,-1,-1,-1
2063,,Houston Rockets,-1,-1,-1
2064,,Houston Rockets,-1,-1,-1
2065,,Houston Rockets,-1,-1,-1
2066,,Houston Rockets,-1,-1,-1
2067,,Houston Rockets,-1,-1,-1
2068,,Houston Rockets,-1,-1,-1
2069,,Denver Nuggets,-1,-1,-1
2070,,Denver Nuggets,-1,-1,-1
2071,,Denver Nuggets,-1,-1,-1
2072,,Denver Nuggets,-1,-1,-1
2073,,Denver Nuggets,-1,-1,-1
2074,,Denver Nuggets,-1,-1,-1
2075,,Denver Nuggets,-1,-1,-1
2076,,Denver Nuggets,-1,-1,-1
2077,,Denver Nuggets,-1,-1,-1
2078,,Denver Nuggets,-1,-1,-1
2079,,Denver Nuggets,-1,-1,-1
2080,,Denver Nuggets,-1,-1,-1
2081,,Denver Nuggets,-1,-1,-1
2082,,Denver Nuggets,-1,-1,-1
2083,,Denver Nuggets,-1,-1,-1
2084,,Denver Nuggets,-1,-1,-1
2085,,Denver Nuggets,-1,-1,-1
2086,,Denver Nuggets,-1,-1,-1
2087,,Denver Nuggets,-1,-1,-1
2088,,Denver Nuggets,-1,-1,-1
2089,,Denver Nuggets,-1,-1,-1
2090,,Denver Nuggets,-1,-1,-1
2091,,Denver Nuggets,-1,-1,-1
2092,,Denver Nuggets,-1,-1,-1
2093,,Denver Nuggets,-1,-1,-1
2094,,Denver Nuggets,-1,-1,-1
2095,,Denver Nuggets,-1,-1,-1
2096,,Denver Nuggets,-1,-1,-1
2097,,Denver Nuggets,-1,-1,-1
2098,,Phoenix Suns,-1,-1,-1
2099,,Phoenix Suns,-1,-1,-1
2100,,Phoenix Suns,-1,-1,-1
2101,,Phoenix Suns,-1,-1,-1
2102,,Phoenix Suns,-1,-1,-1
2103,,Phoenix Suns,-1,-1,-1
2104,,Phoenix Suns,-1,-1,-1
2105,,Phoenix Suns,-1,-1,-1
2106,,Phoenix Suns,-1,-1,-1
2107,,Phoenix Suns,-1,-1,-1
2108,,Phoenix Suns,-1,-1,-1
2109,,Phoenix Suns,-1,-1,-1
2110,,Phoenix Suns,-1,-1,-1
2111,,Phoenix Suns,-1,-1,-1
2112,,Phoenix Suns,-1,-1,-1
2113,,Phoenix Suns,-1,-1,-1
2114,,Phoenix Suns,-1,-1,-1
2115,,Phoenix Suns,-1,-1,-1
2116,,Phoenix Suns,-1,-1,-1
2117,,Phoenix Suns,-1,-1,-1
2118,,Phoenix Suns,-1,-1,-1
2119,,Phoenix Suns,-1,-1,-1
2120,,Phoenix Suns,-1,-1,-1
2121,,Phoenix Suns,-1,-1,-1
2122,,Phoenix Suns,-1,-1,-1
2123,,Phoenix Suns,-1,-1,-1
2124,,Phoenix Suns,-1,-1,-1
2125,,Phoenix Suns,-1,-1,-1
2126,,Phoenix Suns,-1,-1,-1
2127,,Milwaukee,-1,-1,-1
2128,,Milwaukee,-1,-1,-1
2129,,Milwaukee,-1,-1,-1
2130,,Milwaukee,-1,-1,-1
2131,,Milwaukee,-1,-1,-1
2132,,Milwaukee,-1,-1,-1
2133,,Milwaukee,-1,-1,-1
2134,,Milwaukee,-1,-1,-1
2135,,Milwaukee,-1,-1,-1
2136,,Milwaukee,-1,-1,-1
2137,,Milwaukee,-1,-1,-1
2138,,Milwaukee,-1,-1,-1
2139,,Milwaukee,-1,-1,-1
2140,,Milwaukee,-1,-1,-1
2141,,Milwaukee,-1,-1,-1
2142,,Milwaukee,-1,-1,-1
2143,,Milwaukee,-1,-1,-1
2144,,Milwaukee,-1,-1,-1
2145,,Milwaukee,-1,-1,-1
2146,,Milwaukee,-1,-1,-1
2147,,Milwaukee,-1,-1,-1
2148,,Milwaukee,-1,-1,-1
2149,,Milwaukee,-1,-1,-1
2150,,Milwaukee,-1,-1,-1
2151,,Milwaukee,-1,-1,-1
2152,,Milwaukee,-1,-1,-1
2153,,Milwaukee,-1,-1,-1
2154,,Milwaukee,-1,-1,-1
2155,,Milwaukee,-1,-1,-1
2156,,Phoenix,-1,-1,-1
2157,,Phoenix,-1,-1,-1
2158,,Phoenix,-1,-1,-1
2159,,Phoenix,-1,-1,-1
2160,,Phoenix,-1,-1,-1
2161,,Phoenix,-1,-1,-1
2162,,Phoenix,-1,-1,-1
2163,,Phoenix,-1,-1,-1
2164,,Phoenix,-1,-1,-1
2165,,Phoenix,-1,-1,-1
2166,,Phoenix,-1,-1,-1
2167,,Phoenix,-1,-1,-1
2168,,Phoenix,-1,-1,-1
2169,,Phoenix,-1,-1,-1
2170,,Phoenix,-1,-1,-1
2171,,Phoenix,-1,-1,-1
2172,,Phoenix,-1,-1,-1
2173,,Phoenix,-1,-1,-1
2174,,Phoenix,-1,-1,-1
2175,,Phoenix,-1,-1,-1
2176,,Phoenix,-1,-1,-1
2177,,Phoenix,-1,-1,-1
2178,,Phoenix,-1,-1,-1
2179,,Phoenix,-1,-1,-1
2180,,Phoenix,-1,-1,-1
2181,,Phoenix,-1,-1,-1
2182,,Phoenix,-1,-1,-1
2183,,Phoenix,-1,-1,-1
2184,,Phoenix,-1,-1,-1
2185,,Bulls,-1,-1,-1
2186,,Bulls,-1,-1,-1
2187,,Bulls,-1,-1,-1
2188,,Bulls,-1,-1,-1
2189,,Bulls,-1,-1,-1
2190,,Bulls,-1,-1,-1
2191,,Bulls,-1,-1,-1
2192,,Bulls,-1,-1,-1
2193,,Bulls,-1,-1,-1
2194,,Bulls,-1,-1,-1
2195,,Bulls,-1,-1,-1
2196,,Bulls,-1,-1,-1
2197,,Bulls,-1,-1,-1
2198,,Bulls,-1,-1,-1
2199,,Bulls,-1,-1,-1
2200,,Bulls,-1,-1,-1
2201,,Bulls,-1,-1,-1
2202,,Bulls,-1,-1,-1
2203,,Bulls,-1,-1,-1
2204,,Bulls,-1,-1,-1
2205,,Bulls,-1,-1,-1
2206,,Bulls,-1,-1,-1
2207,,Bulls,-1,-1,-1
2208,,Bulls,-1,-1,-1
2209,,Bulls,-1,-1,-1
2210,,Bulls,-1,-1,-1
2211,,Bulls,-1,-1,-1
2212,,Bulls,-1,-1,-1
2213,,Bulls,-1,-1,-1
2214,,Indiana,-1,-1,-1
2215,,Indiana,-1,-1,-1
2216,,Indiana,-1,-1,-1
2217,,Indiana,-1,-1,-1
2218,,Indiana,-1,-1,-1
2219,,Indiana,-1,-1,-1
2220,,Indiana,-1,-1,-1
2221,,Indiana,-1,-1,-1
2222,,Indiana,-1,-1,-1
2223,,Indiana,-1,-1,-1
2224,,Indiana,-1,-1,-1
2225,,Indiana,-1,-1,-1
2226,,Indiana,-1,-1,-1
2227,,Indiana,-1,-1,-1
2228,,Indiana,-1,-1,-1
2229,,Indiana,-1,-1,-1
2230,,Indiana,-1,-1,-1
2231,,Indiana,-1,-1,-1
2232,,Indiana,-1,-1,-1
2233,,Indiana,-1,-1,-1
2234,,Indiana,-1,-1,-1
2235,,Indiana,-1,-1,-1
2236,,Indiana,-1,-1,-1
2237,,Indiana,-1,-1,-1
2238,,Indiana,-1,-1,-1
2239,,Indiana,-1,-1,-1
2240,,Indiana,-1,-1,-1
2241,,Indiana,-1,-1,-1
2242,,Indiana,-1,-1,-1
2243,,Denver Nuggets,-1,-1,-1
2244,,Denver Nuggets,-1,-1,-1
2245,,Denver Nuggets,-1,-1,-1
2246,,Denver Nuggets,-1,-1,-1
2247,,Denver Nuggets,-1,-1,-1
2248,,Denver Nuggets,-1,-1,-1
2249,,Denver Nuggets,-1,-1,-1
2250,,Denver Nuggets,-1,-1,-1
2251,,Denver Nuggets,-1,-1,-1
2252,,Denver Nuggets,-1,-1,-1
2253,,Denver Nuggets,-1,-1,-1
2254,,Denver Nuggets,-1,-1,-1
2255,,Denver Nuggets,-1,-1,-1
2256,,Denver Nuggets,-1,-1,-1
2257,,Denver Nuggets,-1,-1,-1
2258,,Denver Nuggets,-1,-1,-1
2259,,Denver Nuggets,-1,-1,-1
2260,,Denver Nuggets,-1,-1,-1
2261,,Denver Nuggets,-1,-1,-1
2262,,Denver Nuggets,-1,-1,-1
2263,,Denver Nuggets,-1,-1,-1
2264,,Denver Nuggets,-1,-1,-1
2265,,Denver Nuggets,-1,-1,-1
2266,,Denver Nuggets,-1,-1,-1
2267,,Denver Nuggets,-1,-1,-1
2268,,Denver Nuggets,-1,-1,-1
2269,,Denver Nuggets,-1,-1,-1
2270,,Denver Nuggets,-1,-1,-1
2271,,Denver Nuggets,-1,-1,-1
2272,,Utah Jazz,-1,-1,-1
2273,,Utah Jazz,-1,-1,-1
2274,,Utah Jazz,-1,-1,-1
2275,,Utah Jazz,-1,-1,-1
2276,,Utah Jazz,-1,-1,-1
2277,,Utah Jazz,-1,-1,-1
2278,,Utah Jazz,-1,-1,-1
2279,,Utah Jazz,-1,-1,-1
2280,,Utah Jazz,-1,-1,-1
2281,,Utah Jazz,-1,-1,-1
2282,,Utah Jazz,-1,-1,-1
2283,,Utah Jazz,-1,-1,-1
2284,,Utah Jazz,-1,-1,-1
2285,,Utah Jazz,-1,-1,-1
2286,,Utah Jazz,-1,-1,-1
2287,,Utah Jazz,-1,-1,-1
2288,,Utah Jazz,-1,-1,-1
2289,,Utah Jazz,-1,-1,-1
2290,,Utah Jazz,-1,-1,-1
2291,,Utah Jazz,-1,-1,-1
2292,,Utah Jazz,-1,-1,-1
2293,,Utah Jazz,-1,-1,-1
2294,,Utah Jazz,-1,-1,-1
2295,,Utah Jazz,-1,-1,-1
2296,,Utah Jazz,-1,-1,-1
2297,,Utah Jazz,-1,-1,-1
2298,,Utah Jazz,-1,-1,-1
2299,,Utah Jazz,-1,-1,-1
2300,,Utah Jazz,-1,-1,-1
2301,,Los Angeles Clippers,-1,-1,-1
2302,,Los Angeles Clippers,-1,-1,-1
2303,,Los Angeles Clippers,-1,-1,-1
2304,,Los Angeles Clippers,-1,-1,-1
2305,,Los Angeles Clippers,-1,-1,-1
2306,,Los Angeles Clippers,-1,-1,-1
2307,,Los Angeles Clippers,-1,-1,-1
2308,,Los Angeles Clippers,-1,-1,-1
2309,,Los Angeles Clippers,-1,-1,-1
2310,,Los Angeles Clippers,-1,-1,-1
2311,,Los Angeles Clippers,-1,-1,-1
2312,,Los Angeles Clippers,-1,-1,-1
2313,,Los Angeles Clippers,-1,-1,-1
2314,,Los Angeles Clippers,-1,-1,-1
2315,,Los Angeles Clippers,-1,-1,-1
2316,,Los Angeles Clippers,-1,-1,-1
2317,,Los Angeles Clippers,-1,-1,-1
2318,,Los Angeles Clippers,-1,-1,-1
2319,,Los Angeles Clippers,-1,-1,-1
2320,,Los Angeles Clippers,-1,-1,-1
2321,,Los Angeles Clippers,-1,-1,-1
2322,,Los Angeles Clippers,-1,-1,-1
2323,,Los Angeles Clippers,-1,-1,-1
2324,,Los Angeles Clippers,-1,-1,-1
2325,,Los Angeles Clippers,-1,-1,-1
2326,,Los Angeles Clippers,-1,-1,-1
2327,,Los Angeles Clippers,-1,-1,-1
2328,,Los Angeles Clippers,-1,-1,-1
2329,,Los Angeles Clippers,-1,-1,-1
2330,,Miami Heat,-1,-1,-1
2331,,Miami Heat,-1,-1,-1
2332,,Miami Heat,-1,-1,-1
2333,,Miami Heat,-1,-1,-1
2334,,Miami Heat,-1,-1,-1
2335,,Miami Heat,-1,-1,-1
2336,,Miami Heat,-1,-1,-1
2337,,Miami Heat,-1,-1,-1
2338,,Miami Heat,-1,-1,-1
2339,,Miami Heat,-1,-1,-1
2340,,Miami Heat,-1,-1,-1
2341,,Miami Heat,-1,-1,-1
2342,,Miami Heat,-1,-1,-1
2343,,Miami Heat,-1,-1,-1
2344,,Miami Heat,-1,-1,-1
2345,,Miami Heat,-1,-1,-1
2346,,Miami Heat,-1,-1,-1
2347,,Miami Heat,-1,-1,-1
2348,,Miami Heat,-1,-1,-1
2349,,Miami Heat,-1,-1,-1
2350,,Miami Heat,-1,-1,-1
2351,,Miami Heat,-1,-1,-1
2352,,Miami Heat,-1,-1,-1
2353,,Miami Heat,-1,-1,-1
2354,,Miami Heat,-1,-1,-1
2355,,Miami Heat,-1,-1,-1
2356,,Miami Heat,-1,-1,-1
2357,,Miami Heat,-1,-1,-1
2358,,Miami Heat,-1,-1,-1
2359,,Boston Celtics,-1,-1,-1
2360,,Boston Celtics,-1,-1,-1
2361,,Boston Celtics,-1,-1,-1
2362,,Boston Celtics,-1,-1,-1
2363,,Boston Celtics,-1,-1,-1
2364,,Boston Celtics,-1,-1,-1
2365,,Boston Celtics,-1,-1,-1
2366,,Boston Celtics,-1,-1,-1
2367,,Boston Celtics,-1,-1,-1
2368,,Boston Celtics,-1,-1,-1
2369,,Boston Celtics,-1,-1,-1
2370,,Boston Celtics,-1,-1,-1
2371,,Boston Celtics,-1,-1,-1
2372,,Boston Celtics,-1,-1,-1
2373,,Boston Celtics,-1,-1,-1
2374,,Boston Celtics,-1,-1,-1
2375,,Boston Celtics,-1,-1,-1
2376,,Boston Celtics,-1,-1,-1
2377,,Boston Celtics,-1,-1,-1
2378,,Boston Celtics,-1,-1,-1
2379,,Boston Celtics,-1,-1,-1
2380,,Boston Celtics,-1,-1,-1
2381,,Boston Celtics,-1,-1,-1
2382,,Boston Celtics,-1,-1,-1
2383,,Boston Celtics,-1,-1,-1
2384,,Boston Celtics,-1,-1,-1
2385,,Boston Celtics,-1,-1,-1
2386,,Boston Celtics,-1,-1,-1
2387,,Boston Celtics,-1,-1,-1
2388,,Brooklyn Nets,-1,-1,-1
2389,,Brooklyn Nets,-1,-1,-1
2390,,Brooklyn Nets,-1,-1,-1
2391,,Brooklyn Nets,-1,-1,-1
2392,,Brooklyn Nets,-1,-1,-1
2393,,Brooklyn Nets,-1,-1,-1
2394,,Brooklyn Nets,-1,-1,-1
2395,,Brooklyn Nets,-1,-1,-1
2396,,Brooklyn Nets,-1,-1,-1
2397,,Brooklyn Nets,-1,-1,-1
2398,,Brooklyn Nets,-1,-1,-1
2399,,Brooklyn Nets,-1,-1,-1
2400,,Brooklyn Nets,-1,-1,-1
2401,,Brooklyn Nets,-1,-1,-1
2402,,Brooklyn Nets,-1,-1,-1
2403,,Brooklyn Nets,-1,-1,-1
2404,,Brooklyn Nets,-1,-1,-1
2405,,Brooklyn Nets,-1,-1,-1
2406,,Brooklyn Nets,-1,-1,-1
2407,,Brooklyn Nets,-1,-1,-1
2408,,Brooklyn Nets,-1,-1,-1
2409,,Brooklyn Nets,-1,-1,-1
2410,,Brooklyn Nets,-1,-1,-1
2411,,Brooklyn Nets,-1,-1,-1
2412,,Brooklyn Nets,-1,-1,-1
2413,,Brooklyn Nets,-1,-1,-1
2414,,Brooklyn Nets,-1,-1,-1
2415,,Brooklyn Nets,-1,-1,-1
2416,,Brooklyn Nets,-1,-1,-1
2417,,Brooklyn Nets,-1,-1,-1
2418,,Brooklyn Nets,-1,-1,-1
2419,,Brooklyn Nets,-1,-1,-1
2420,,Brooklyn Nets,-1,-1,-1
2421,,Brooklyn Nets,-1,-1,-1
2422,,Brooklyn Nets,-1,-1,-1
2423,,Brooklyn Nets,-1,-1,-1
2424,,Brooklyn Nets,-1,-1,-1
2425,,Brooklyn Nets,-1,-1,-1
2426,,Brooklyn Nets,-1,-1,-1
2427,,Brooklyn Nets,-1,-1,-1
2428,,Brooklyn Nets,-1,-1,-1
2429,,Brooklyn Nets,-1,-1,-1
2430,,Brooklyn Nets,-1,-1,-1
2431,,Brooklyn Nets,-1,-1,-1
2432,,Brooklyn Nets,-1,-1,-1
2433,,Brooklyn Nets,-1,-1,-1
2434,,Brooklyn Nets,-1,-1,-1
2435,,Brooklyn Nets,-1,-1,-1
2436,,Brooklyn Nets,-1,-1,-1
2437,,Brooklyn Nets,-1,-1,-1
2438,,Brooklyn Nets,-1,-1,-1
2439,,Brooklyn Nets,-1,-1,-1
2440,,Brooklyn Nets,-1,-1,-1
2441,,Brooklyn Nets,-1,-1,-1
2442,,Brooklyn Nets,-1,-1,-1
2443,,Brooklyn Nets,-1,-1,-1
2444,,Brooklyn Nets,-1,-1,-1
2445,,Brooklyn Nets,-1,-1,-1
2446,,Dallas Mavericks,-1,-1,-1
2447,,Dallas Mavericks,-1,-1,-1
2448,,Dallas Mavericks,-1,-1,-1
2449,,Dallas Mavericks,-1,-1,-1
2450,,Dallas Mavericks,-1,-1,-1
2451,,Dallas Mavericks,-1,-1,-1
2452,,Dallas Mavericks,-1,-1,-1
2453,,Dallas Mavericks,-1,-1,-1
2454,,Dallas Mavericks,-1,-1,-1
2455,,Dallas Mavericks,-1,-1,-1
2456,,Dallas Mavericks,-1,-1,-1
2457,,Dallas Mavericks,-1,-1,-1
2458,,Dallas Mavericks,-1,-1,-1
2459,,Dallas Mavericks,-1,-1,-1
2460,,Dallas Mavericks,-1,-1,-1
2461,,Dallas Mavericks,-1,-1,-1
2462,,Dallas Mavericks,-1,-1,-1
2463,,Dallas Mavericks,-1,-1,-1
2464,,Dallas Mavericks,-1,-1,-1
2465,,Dallas Mavericks,-1,-1,-1
2466,,Dallas Mavericks,-1,-1,-1
2467,,Dallas Mavericks,-1,-1,-1
2468,,Dallas Mavericks,-1,-1,-1
2469,,Dallas Mavericks,-1,-1,-1
2470,,Dallas Mavericks,-1,-1,-1
2471,,Dallas Mavericks,-1,-1,-1
2472,,Dallas Mavericks,-1,-1,-1
2473,,Dallas Mavericks,-1,-1,-1
2474,,Dallas Mavericks,-1,-1,-1
2475,,Hawks,-1,-1,-1
2476,,Hawks,-1,-1,-1
2477,,Hawks,-1,-1,-1
2478,,Hawks,-1,-1,-1
2479,,Hawks,-1,-1,-1
2480,,Hawks,-1,-1,-1
2481,,Hawks,-1,-1,-1
2482,,Hawks,-1,-1,-1
2483,,Hawks,-1,-1,-1
2484,,Hawks,-1,-1,-1
2485,,Hawks,-1,-1,-1
2486,,Hawks,-1,-1,-1
2487,,Hawks,-1,-1,-1
2488,,Hawks,-1,-1,-1
2489,,Hawks,-1,-1,-1
2490,,Hawks,-1,-1,-1
2491,,Hawks,-1,-1,-1
2492,,Hawks,-1,-1,-1
2493,,Hawks,-1,-1,-1
2494,,Hawks,-1,-1,-1
2495,,Hawks,-1,-1,-1
2496,,Hawks,-1,-1,-1
2497,,Hawks,-1,-1,-1
2498,,Hawks,-1,-1,-1
2499,,Hawks,-1,-1,-1
2500,,Hawks,-1,-1,-1
2501,,Hawks,-1,-1,-1
2502,,Hawks,-1,-1,-1
2503,,Hawks,-1,-1,-1
2504,,Nuggets,-1,-1,-1
2505,,Nuggets,-1,-1,-1
2506,,Nuggets,-1,-1,-1
2507,,Nuggets,-1,-1,-1
2508,,Nuggets,-1,-1,-1
2509,,Nuggets,-1,-1,-1
