sportsett_id,summary,winner_points
4985,"The Milwaukee Bucks defeated the visiting Miami Heat, 124 - 86, at Fiserv Forum on Tuesday. While there were three ties and three lead changes in the opening quarter, that was the only time this game was competitive. In fact, Milwaukee won all four individual quarters by at least six points apiece, as a 39 - 22 second quarter allowed the Bucks to lead by at least 19 points for the entirety of the second half. Milwaukee ended up having seven players reach double figures in scoring while Miami had just two players reach that threshold. The Bucks ended up shooting 50 percent from the field and 44 percent from three - point range while holding the Heat to 42 percent from the field and 24 percent from long range. Milwaukee out - rebounded Miami, 53 - 43, while out - assisting them, 35 - 27. They did that while winning the turnover differential, 17 - 7. The Heat (21 - 21) were led by Hassan Whiteside, as he amassed 19 points and eight boards. Justise Winslow accumulated 19 points, five rebounds, five assists and two blocks. No other Miami player reached double figures in scoring, as the other three starters combined for just 10 points. Dwyane Wade led the bench with nine points, three rebounds and four assists. The Bucks (31 - 12) got a triple - double from Giannis Antetokounmpo, as he collected 12 points, 10 rebounds, 10 assists and three steals. Eric Bledsoe led the team in scoring, tallying 17 points, five rebounds, four assists and two steals. Sterling Brown led the bench with 11 points and six assists. On deck for Milwaukee is a road matchup versus the Memphis Grizzlies on Wednesday. As for Miami, they return to action on Friday when they travel to face the Detroit Pistons.",124
4986,"The Milwaukee Bucks defeated the Dallas Mavericks, 116 - 106, at Fiserv Forum on Tuesday. After opening up an early nine - point lead, the Bucks (34 - 12) struggled mightily in the second quarter and only put up 22 points. As a result, they entered halftime down two points against one of the NBA's worth road teams. It didn't take long for Milwaukee to regain control of the game, however, as the team went on to win the third quarter by 10 points and managed to hold off the Mavericks (20 - 26) from that point on. Giannis Antetokounmpo had yet another stellar all - around performance in the win, posting 31 points, 15 rebounds and five assists in 36 minutes. Eric Bledsoe struggled from behind the arc, going just 1 - of - 7 from deep, but he was efficient inside and finished with 21 points on 8 - of - 16 shooting from the field. All five Bucks starters ended up reach double figures in points, with Malcolm Brogdon scoring 18 points, Brook Lopez adding 16 and Khris Middleton topping things off with 13 points of his own. The starting unit ended up scoring 100 of the team's 116 points Monday. As for the Mavericks, they failed to put up an efficient enough performance to keep up with the high - powered Bucks. As a team, they shot just 41 percent from the field overall and went just 10 - of - 17 from the free throw line. Rookie Luka Doncic led the way for the team again, posting a triple - double of 18 points, 11 rebounds and 10 assists in 33 minutes, while another rookie, Jalen Brunson, was close behind him with 16 points and five assists in 30 minutes. DeAndre Jordan and Wesley Matthews each added 15 points, while Harrison Barnes struggled mightily, going 5 - of - 14 from the field for just 8 points.",116
4987,"The Milwaukee Bucks defeated the visiting Charlotte Hornets, 108 - 99, at Fiserv Forum on Friday. While Charlotte led for the majority of this game, Milwaukee rode a 32 - 12 fourth quarter to a comeback victory. In fact, Milwaukee only led for a single minute before that fourth quarter, as the nine - point final margin was easily their largest lead of the game. Turnovers really killed Charlotte, as they lost that battle, 17 - 11. Milwaukee's defense was also critical, as they held Charlotte to 40 percent from the field, 26 percent from three - point range and 68 percent from the free - throw line. The Hornets (23 - 25) were led by Nicolas Batum, as he tallied 19 points, six rebounds and three assists. Jeremy Lamb totaled 16 points and four rebounds. Marvin Williams amassed 13 points, eight rebounds and two assists while Kemba Walker collected 10 points, eight rebounds and five assists before leaving due to a neck injury. The Bucks (35 - 12) were led by Giannis Antetokounmpo, as he accumulated 34 points, 14 rebounds, three assists, three steals and three blocks. Malcolm Brogdon generated 19 points and five rebounds. Eric Bledsoe finished with 18 points, four rebounds and three assists while Khris Middleton accrued 15 points, five rebounds and four assists. On deck for Milwaukee is a road matchup versus the Oklahoma City Thunder on Sunday. As for Charlotte, they play host to the New York Knicks on Monday for their next fixture.",108
4988,"The Milwaukee Bucks defeated the Washington Wizards, 148 - 129, at Fiserv Forum on Wednesday evening. The Bucks (40 - 13) had just handed the visiting Wizards (22 - 32) a resounding defeat on Washington's home floor just two games prior, so there was little doubt they'd be able to put up some points at Fiserv Forum, where they'd been especially impressive this season. However, Wednesday's prolific output likely exceeded even the most lofty expectations, as Milwaukee racked up a jaw - dropping 50 points in the first quarter and kept coming the rest of the way. They allowed their fair share of scoring as well, as Washington shot an impressive 52 percent overall, including 46 percent from three - point range. As the final score implies, the hosts were even more impressive, draining 60 percent of their attempts, including 63 percent from distance. Sloppy play was an unfortunate constant for the visitors, as they turned the ball over on 23 occasions. Bradley Beal paced the Wizards with 30 points, adding eight rebounds, four assists, three steals and one block. However, he was also guilty of a game - high eight turnovers. Thomas Bryant generated a 26 - point, 14 - rebound double - double that also included four assists and two blocks. Jeff Green supplied 22 points, four rebounds, three assists and one block. Tomas Satoransky turned in a 16 - point, 10 - assist double - double that also included seven rebounds and one steal. Sam Dekker led the bench with 12 points. Giannis Antetokounmpo had his way with the Wizards for the second straight game, racking up 43 points, six rebounds, four assists and three steals. Eric Bledsoe posted a 22 - point, 11 - assist double - double that also included six rebounds and two steals. Malcolm Brogdon tallied 18 points, five assists, two rebounds and two steals. Khris Middlelton registered 16 points and four assists. Brook Lopez and Ersan Ilyasova pitched in 12 and 11 points, respectively. The Wizards head back home to face the Cleveland Cavaliers on Friday evening, while the Bucks travel to face the Dallas Mavericks on Friday night as well.",148
4989,"The Orlando Magic defeated the host Milwaukee Bucks, 103 - 83, at Fiserv Forum on Saturday night. The game got out to a tight start, as the Magic led the Bucks by one, heading into the second. The Magic kept up the strong play, and outscored the hosts by nine in the second quarter, to take a 10 - point lead into halftime. The Magic continued to play with the edge, as they held the lead through the entire third quarter, and expanded their lead to 15, by the start of the final frame. The Magic held on through the fourth and managed to earn themselves an impressive 20 - point lead against the top team in the East. Jonathan Isaac led the Magic with 17 points, six rebounds and two blocks, in 31 minutes. Nikola Vucevic tallied 15 points, 17 rebounds, five assists and one block, while Terrence Ross finished with 15 points, four rebounds, one assist and one block, in 24 minutes off the bench. The Magic shot 47 percent from the field, including 10 - of - 27 from long range. Meanwhile, Eric Bledsoe led the Bucks with 19 points, 11 rebounds and five assists. Khris Middleton added 11 points, 12 rebounds, four assists and a steal, while Malcolm Brogdon tallied 14 points, four rebounds, two assists and one block. The Bucks shot 33 percent from the field, including 6 - of - 35 from long range. The Bucks (41 - 14) will look to bounce back as they take on the Bulls in Chicago on Monday. The Magic (24 - 32) take on the Hawks in Atlanta on Sunday.",103
4990,"The Milwaukee Bucks defeated the visiting Boston Celtics, 98 - 97, at Fiserv Forum on Thursday evening. The Celtics got out to a solid start on the road, with a 22 - 20 lead after one quarter. The Bucks answered in the second, where they outscored the visitors by eight, to take a 53 - 47 lead into halftime. The contest slowed down again in the third quarter, where they Celtics outscored the Bucks 21 - 19, cutting the deficit to just four points by the start of the fourth. The Bucks held the lead through most of the fourth, until the Celtics snagged a one - point lead with 2:48 to go. However, the Bucks came up huge down the stretch, capped off by a clutch three - pointer from Khris Middleton to seal the Bucks' third straight win. Giannis Antetokounmpo led the Bucks with 30 points, 13 rebounds, six assists, two blocks and a steal, in 36 minutes. Khris Middleton followed up with 15 points, 13 rebounds, four assists and a steal, while Malcolm Brogdon tallied 15 points, six rebounds, four assists and one steal. The Bucks shot 42 percent from the field, including 14 - of - 39 from long range. Meanwhile, Al Horford led the Celtics with 21 points, 17 rebounds, five assists, three blocks and two steals, in 37 minutes. Kyrie Irving followed up with 22 points, five assists, two steals, two blocks and a rebound, while Jayson Tatum added 17 points, 10 rebounds, two steals, a block and an assist. The Celtics shot 38 percent from the field, including 14 - of - 40 from deep. The Celtics (37 - 22) will look to bounce back as they take on the Bulls in Chicago on Saturday. The Bucks (44 - 14) play host to the Timberwolves on Saturday.",98
4991,"The Milwaukee Bucks defeated the Minnesota Timberwolves, 140 - 128, at Fiserv Forum on Saturday evening. The Bucks (44 - 14) came in with a well - earned reputation as one of the most dominant home squads in the NBA, as they'd emerged victories in 24 of 28 contests at Fiserv Forum coming in. However, that didn't seem to faze a game Timberwolves (28 - 31) squad, which nearly kept up with Milwaukee during their 35 - point first quarter and then actually pulled ahead in the second to take a one - point lead into halftime. Minnesota managed to add one more point to their advantage during a spectacular third quarter during which the teams combined for 77 points, but the home squad finally found its defense in the fourth. The Bucks opened the final period on a 13 - 4 run and ultimately held the visitors to just 19 points in the final 12 minutes to claim a double - digit win. Derrick Rose paced the Timberwolves with 23 points, adding four assists and two rebounds. Taj Gibson chipped in 20 points along with six boards and one assist. Andrew Wiggins registered 18 points, nine boards and four assists. Anthony Tolliver contributed 17 points, five boards, one assist and one block. Josh Okogie delivered 14 points, two rebounds and one steal. Luol Deng furnished 10 points off the bench. Dario Saric had just seven points on 2 - for - 11 shooting but did also post eight rebounds, three assists and one steal. Khris Middleton led the Bucks with 28 points, adding seven rebounds and three assists. Giannis Antetokounmpo generated a 27 - point, 10 - rebound double - double that also included seven assists, two blocks and one steal. Brook Lopez turned in 19 points, seven boards, one assist, four blocks and one steal. Nikola Mirotic led the bench with 17 points. Eric Bledsoe and Malcolm Brogdon had matching 16 - point, five - rebound tallies, with Bledsoe also dishing out seven dimes. The Timberwolves head back home to face the Sacramento Kings on Monday night, while the Bucks travel to the Windy City for a Monday evening date with the Chicago Bulls.",140
4992,"The Milwaukee Bucks defeated the visiting Indiana Pacers, 117 - 98, at Fiserv Forum on Thursday. While Indiana kept this game close in the first half, Milwaukee ran away in the second half. In fact, the Bucks rode a 130 run near the end of the third quarter to take a game - high 16 - point lead, then scored 13 unanswered points early in the fourth quarter to capture a new game - high 22 - point lead. Those runs were simply too much to overcome for the Pacers, as the Bucks ended up outscoring them, 63 - 48, in the second half. Milwaukee ended up leading for all but two minutes, as Indiana's largest lead was a single point. Rebounding was key, with the Bucks outrebounding the Pacers, 51 - 39. The shooting disparity was also decisive, with Milwaukee shooting 50 percent from the field while holding the Pacers to just 39 percent shooting. The Pacers (42 - 24) were led by Myles Turner, as he tallied 22 points, 17 rebounds, three assists and three blocks. Bojan Bogdanovic amassed 17 points, five rebounds and two steals. Thaddeus Young accrued 10 points, two rebounds, four assists, two steals and two blocks while Darren Collison totaled nine points and nine assists. The Bucks (49 - 16) were led by Giannis Antetokounmpo, as he collected 29 points, 12 rebounds and five assists. Khris Middleton accumulated 27 points, two rebounds, four assists and three steals. Brook Lopez finished with 13 points, six rebounds and four blocks while Eric Bledsoe accrued 12 points, six rebounds and four assists. On deck for Milwaukee is a home matchup versus the Charlotte Hornets on Saturday. As for Charlotte, they're off until Monday when they travel to face the Houston Rockets.",117
4993,"The Milwaukee Bucks defeated the visiting Charlotte Hornets, 131 - 114, at Fiserv Forum on Saturday evening. The Hornets got out to a great start on the road, as they put together a 32 - 24 lead after one quarter. They pushed their lead to 14 mid way through the second, but the Bucks rallied back to make it a four - point game by halftime. The second half started out well contested, as the score was tied at 73 halfway though the quarter. However, the Bucks closed the quarter by outscoring the Hornets 21 - 14, to take a seven - point lead into the final frame. They kept pushing to start the fourth and quickly built a double - digit lead. The Bucks held on the rest of the way to become the first team to achieve 50 wins this season. This also marks the second win in a row for Milwaukee. Giannis Antetokounmpo led the Bucks with 26 points, 13 rebounds, six assists and one block, in 29 minutes. Brook Lopez followed up with 25 points, eight rebounds, two assists and two steals, while Malcolm Brogdon and Nikola Mirotic added 18 points each. The Bucks shot 49 percent from the field, including 17 - of - 44 from deep. Meanwhile, Kemba Walker led the Hornets with 25 points, four assists, three rebounds and one block, in 31 minutes. Frank Kaminsky followed up with 16 points, four assists and one rebound, in 21 minutes off the bench. Nicolas Batum finished with 14 points, eight rebounds and four assists. The Hornets shot 47 percent from the field, including 15 - of - 39 from deep. The Hornets (30 - 36) will look to bounce back as they take on the Rockets in Houston on Monday. The Bucks (50 - 16) will be right back in action, as they head to San Antonio to take on the Spurs on Sunday.",131
4994,"The Philadelphia 76ers defeated the host Milwaukee Bucks, 130 - 125, at Fiserv Forum on Sunday. In a battle between two of the Eastern Conference elite, Philly came away with their biggest win of the season. In fact, they led for all but a few minutes, as they led 62 - 53 at the half and never relinquished the lead from there. Three-point shooting was the difference in the game, with the Sixers hitting 15 - of - 32 and Milwaukee connecting on just 16 - of - 50. Rebounding was also critical for Philadelphia, as they outrebounded Milwaukee, 54 - 45. The Sixers (45 - 25) got a gem from Joel Embiid, as he collected 40 points, 15 rebounds, six assists and three steals. Jimmy Butler accrued 27 points, six rebounds, three assists and three steals. J.J. Redick amassed 19 points, one steal and one block. Tobias Harris finished with 12 points, seven rebounds and four assists. The Bucks (52 - 18) got a masterpiece from Giannis Antetokounmpo, as he accumulated 52 points, 16 rebounds and seven assists. Khris Middleton totaled 19 points, seven rebounds and six assists. Brook Lopez amassed 14 points, four rebounds and four blocks. Eric Bledsoe generated 12 points, five rebounds, six assists and two steals. Both teams return to action on Tuesday, with Milwaukee playing host to the struggling Los Angeles Lakers and Philadelphia traveling to face the Charlotte Hornets.",130
4995,"The Milwaukee Bucks defeated the Los Angeles Lakers, 115 - 101, at Fiserv Forum on Tuesday evening. Both teams announced prior to the game that their respective elite - level stars would sit, with Giannis Antetokounmpo nursing an ankle injury and LeBron James simply being given the night off for rest purposes. Even with those two absences essentially negating the other, the difference in talent between the two clubs was too much for the Lakers (31 - 40) to overcome. The Bucks (53 - 18) jumped out to an 11 - point first - quarter lead and that Los Angeles did whittle down to three by halftime. However, the home squad reasserted its dominance in the third period by extending their advantage back out to 15, allowing them to comfortably cruise to victory during a low - scoring final period. The visitors did a poor job with both shooting and ball security, draining only 38 percent of their attempts while giving the ball away on 19 occasions. Kentavious Caldwell-Pope paced the Lakers with 35 points, adding three rebounds, one assist, two steals and one block. Kyle Kuzma supplied 17 points, five boards, three assists and one steal. Rajon Rondo and Reggie Bullock pitched in matching 13 - point tallies, with Rondo also dishing out 10 assists and pulling down six rebounds. JaVale McGee mustered six points but hauled in 11 boards. As is usually the case when Antetokoumpo sits, Khris Middleton led the way for the Bucks with 30 points, adding 10 rebounds, five assists and one steal. Brook Lopez tallied 28 points, nine rebounds, three assists, four blocks and three steals. Nikola Mirotic registered 23 points, six rebounds and one assist. Eric Bledsoe managed 14 points, eight boards, seven assists and four steals. Patrick Connaughton finished with 13 points, eight rebounds and four assists off the bench. The Lakers head back home to face the Brooklyn Nets on Friday night, while the Bucks pay a visit to the Cleveland Cavaliers on Wednesday evening.",115
4996,"The Milwaukee Bucks defeated the visiting Miami Heat 116 - 87, at Fiserv Forum on Friday evening. The contest got out to a competitive start, as the Bucks and Heat traded the lead through the first quarter, until the Bucks emerged with a 33 - 32 lead going into the second. The Bucks turned it up in the second, as they pushed to an 11 - point lead midway through the quarter, and went on to lead by 12 at the half. The third quarter belonged to the Bucks like the second, as the Bucks held a steady lead early, and rallied at the end of the quarter, to push their lead to 25 by the start of the fourth. The Bucks held on and cruised through to fourth, to earn their 29th home win. Giannis Antetokounmpo led the Bucks, with 27 points, eight rebounds, seven assists, two blocks and a steal, in 28 minutes. Khris Middleton followed up with 18 points, 10 assists, eight rebounds and one steal, while Pat Connaughton chipped in six points, 10 rebounds and four assists. The Bucks shot 51 percent from the field, including 17 - of - 34 from deep. Meanwhile, six players scored in double digits for Miami, but the highest total was 14 points from Hassan Whiteside, who also chipped in nine rebounds and three blocks, in 23 minutes off the bench. Kelly Olynyk added 13 points, while Dwyane Wade and Bam Adebayo tallied 12 points each. The Heat shot 38 percent from the field, including 11 - of - 37 from long range. The Heat (35 - 37) will look to bounce back as they take on the Wizards in Washington on Saturday. The Bucks (54 - 19) play host to the Cavs on Sunday.",116
4997,"The Milwaukee Bucks defeated the visiting Cleveland Cavaliers, 127 - 105, at Fiserv Forum on Sunday. Milwaukee came into this game as a sizable favorite and a wire - to - wire win here shows just why. In fact, Milwaukee either won or tied all four individual quarters, as a 68 - 55 first half was too much for Cleveland to overcome. Rim protection was key for the Bucks, as they won the defensive rebounding battle, 41 - 32, while out - blocking the Cavaliers, 7 - 1. Milwaukee ended up shooting 55 percent from the field while holding Cleveland to just 43 percent shooting. The Cavaliers (19 - 55) were led by Kevin Love, as he tallied 20 points, 19 rebounds and three assists. Collin Sexton totaled 18 points and five rebounds. Larry Nance Jr. started and accumulated 13 points, three rebounds, six assists and three steals. Jordan Clarkson led the bench with 19 points, three rebounds and four assists. The Bucks (55 - 19) were led by Giannis Antetokounmpo, as he collected 26 points, 10 rebounds, seven assists and four blocks. Khris Middleton accrued 17 points, five rebounds, three assists and two steals. Eric Bledsoe amassed 12 points, five rebounds, seven assists and two steals while George Hill led the bench with 17 points. Both teams return to action on Tuesday, with Cleveland playing host to the Boston Celtics and Milwaukee welcoming the Houston Rockets to Fiserv Forum.",127
4998,"The Milwaukee Bucks defeated the visiting Houston Rockets, 108 - 94, at Fiserv Forum on Tuesday. While Houston led for the first 16 minutes of this game, Milwaukee dominated from there. The Bucks did most of their damage in the middle quarters, outscoring the Rockets, 70 - 46. That allowed them to lead by at least 12 points for the entirety of the fourth quarter. Milwaukee's defense was critical, as they held Houston to 36 percent from the field and 31 percent from three - point range while winning the defensive rebounding battle, 50 - 38. The Bucks also out - assisted the Rockets, 24 - 17. The Raptors (47 - 28) were led by James Harden, as he accumulated 23 points, 10 rebounds, seven assists and two blocks. Chris Paul finished with 19 points, nine rebounds and four assists. Clint Capela totaled 17 points, 11 rebounds, two assists and two blocks. Danuel House led the bench with 15 points and four boards. The Bucks (56 - 19) were led by Eric Bledsoe, as he tallied 23 points, three rebounds, seven assists and two blocks. Giannis Antetokounmpo collected 19 points, 14 rebounds and four assists. Brook Lopez amassed 13 points and eight boards while Pat Connaughton led the bench with 14 points, seven rebounds, four assists, two steals and two blocks. Both teams return to action on Thursday, with Milwaukee playing host to the Los Angeles Clippers and Houston welcoming the Denver Nuggets to Toyota Center.",108
4999,"The Milwaukee Bucks defeated the visiting Los Angeles Clippers, 128 - 118, at Fiserv Forum on Thursday evening. The contest got out to a competitive start, with multiple lead changes in the first quarter, before the Bucks emerged with a three - point lead heading into the second. The Bucks turned it up a notch in the second, and outscored the visitors by 18 in the quarter, to take a 67 - 46 lead by halftime. The Clippers came out fighting in the third but could not make a dent in the deficit, as the Bucks actually outscored them by two in the quarter, to push the lead to 23, heading into the final frame. However, the Clippers did not give up and made an impressive rally in the fourth, as they made it a 10 - point game with five minutes to go. However, the Bucks cut it off there, as they locked down an ensured their fourth straight win, and ended the Clippers' six - game winning streak. Khris Middleton led the Bucks with 39 points, nine rebounds, five assists and one steal, in 33 minutes. Giannis Antetokounmpo tallied 34 points, nine rebounds, five assists, a steal and a block, while Eric Bledsoe added 15 points, eight assists, seven rebounds and a steal. The bucks shot 53 percent from the field, including 16 - of - 37 from deep. Meanwhile, seven players scored in double digits for the Clippers, led by Shai Gilgeous-Alexander, who finished with 21 points, six rebounds, two assists, two blocks and a steal, in 31 minutes. JaMychal Green added 16 points, eight rebounds and two assists, while Danilo Gallinari tallied 14 points, eight rebounds, four assists and a steal. The Clippers shot 46 percent from the field, including 17 - of - 33 from long range. Lou Williams (rest) did not play. The Clippers (45 - 31) will look to bounce back as they play host to the Cavs on Saturday. The Bucks (57 - 19) take on the Hawks in Atlanta on Sunday.",128
5000,"The Brooklyn Nets defeated the host Milwaukee Bucks, 133 - 128, at Fiserv Forum on Saturday. This was a true tale of four quarters, as each individual quarter was decided by seven points or more. The Nets did almost all of their damage in the first and third quarters, outscoring the Bucks, 76 - 57. They ended the game strong, finishing up with seven unanswered points. With that said, there were nine ties and 11 lead changes in total. Taking care of the ball was the difference in the game, with Brooklyn winning the turnover differential, 14 - 10. That allowed the Nets to win the points off turnover battle, 28 - 9. Free-throw shooting was also big, with Brooklyn hitting 18 - of - 23 and Milwaukee connecting on 14 - of - 21. The Nets (40 - 40) were led by D'Angelo Russell, as he tallied 25 points, two rebounds, 10 assists and two steals on 10 - of - 15 from the field. Joe Harris totaled 14 points and six boards. Rodions Kurucs accrued 11 points, five rebounds and three assists while Caris LeVert led the bench with 24 points, two rebounds and five assists. The Bucks (59 - 21) were led by Eric Bledsoe, as he collected 33 points, four rebounds, 11 assists and two steals. Khris Middleton generated 24 points, four rebounds and three assists. Sterling Brown accumulated 11 points, four rebounds and five assists while Pat Connaughton led the bench with 13 points, eight rebounds, three assists and two steals. Both teams have to play again on Sunday, with Brooklyn traveling to face the fading Indiana Pacers and Milwaukee playing host to the surging Atlanta Hawks.",133
5001,"The Milwaukee Bucks defeated the visiting Atlanta Hawks, 115 - 107, at Fiserv Forum on Sunday evening. The Bucks got out to a good start at home, with a 28 - 21 lead after one quarter. They stayed in control in the second and pushed their lead to 15, with five minutes left in the quarter, while the Hawks managed to trim it to a nine - point deficit by halftime. The Bucks retained control through the third, with a double - digit lead most of the way, until they took a 13 - point lead into the fourth. The Hawks kept fighting and chipped away though the quarter, and managed to make it a three - point game with four minutes left. However, the Bucks outscored the visitors, 16 - 11, down the stretch, to secure their 60th win of the season. Giannis Antetokounmpo led the Bucks with 30 points, nine rebounds, three assists, three blocks and one steal, in 24 minutes. Khris Middleton followed up with 21 points, five rebounds, three assists and a block, while Sterling Brown and D.J. Wilson tallied 10 points each. The Bucks shot 44 percent from the field, including 9 - of - 41 from deep. Meanwhile, Alex Len led the Hawks with 33 points, eight rebounds, four assists and two blocks, in 34 minutes. DeAndre' Bembry added 13 points, eight rebounds, three assists and one steal, while Kent Bazemore added 12 points, two rebounds and two assists. The Hawks shot 40 percent from the field, including 17 - of - 45 from deep. The Hawks (29 - 52) play host to the Pacers on Wednesday. The Bucks (60 - 21) play host to the Thunder on Wednesday.",115
5002,"The Oklahoma City Thunder defeated the Milwaukee Bucks, 127 - 116, at Fiserve Forum on Wednesday evening. The Thunder (49 - 33) came into the contest looking to enter the postseason on a strong note, but knew they'd be missing star forward Paul George due to the latter's shoulder injury. However, the Bucks were without Brook Lopez and Giannis Antetokounmpo for rest as well. Courtesy of a big second quarter, OKC took a 68 - 58 halftime lead. The two teams played a highly competitive second half as well, but the visitors' cushion served them well and allowed them to eventually secure an 11 - point victory to close out the campaign. Dennis Schroder led the way for the Thunder with 32 points, adding five rebounds, three assists and four steals. Jerami Grant provided 28 points, five rebounds and one assist. Russell Westbrook supplied a 15 - point, 17 - assist, 11 - rebound triple - double that included one steal and one block. Markief Morris and Raymond Felton generated matching 12 - point tallies while hauling in 10 rebounds and dishing out seven assists, respectively. Terrance Ferguson and Abdel Nader furnished 11 points apiece. Tim Frazier paced the Bucks with 29 points and supplemented them with 13 assists, six rebounds and one block. Bonzie Colson and Khris Middleton posted 21 points each, with Colson also bringing down 10 rebounds. D.J. Wilson posted an 18 - point, 17 - rebound double - double that also included four assists and one steal. Patrick Connaughton poured in 12 points and added five rebounds, one assist and one steal. The Thunder now face the Houston Rockets in the first round of the Western Conference playoffs, while the Bucks face off against the Detroit Pistons in the first round of the Eastern Conference playoffs.",127
5003,"The Detroit Pistons defeated the host Chicago Bulls, 118 - 116, at United Center on Saturday evening. The first quarter featured a few lead swings, with the Pistons up by as many as eight, however, it was the Bulls that led 27 - 25 heading into the second quarter. The Pistons pushed ahead again in the second, this time amassing a 10 - point lead, with 6:21 left in the half. They were able to ride that cushion until halftime, although the Bulls cut the gap to trail by two, 60 - 58. The third quarter featured multiple lead changes and ties, but the Pistons came out with a one - point advantage heading into the final frame. The contest went right down to the wire, where Blake Griffin and Zach LaVine exchanged clutch three - points, but ultimate the Pistons survived to earn their second straight win and remain undefeated. The Bulls dropped to 0 - 2 on the season. Blake Griffin led the Pistons with 33 points, 12 rebounds, five assists and two block, in 35 minutes of action. Reggie Jackson followed up with 18 points, six assists and one rebound, while Andre Drummond tallied 10 points, 13 rebounds and one block, in 24 minutes. The Pistons shot 41 percent from the field, including 18 - of - 40 from long range. Meanwhile, Zach LaVine led the Bulls with 33 points, four rebounds and three assists, in 37 minutes. Justin Holiday followed up with 19 points, six rebounds, two assists and two steals, while Cameron Payne contributed 17 points, four assists and three rebounds. The Bulls shot 51 percent from the field, including 7 - of - 22 from long range. The Bulls (0 - 2) will be looking for their first win of the season, as they take on the Mavericks in Dallas on Monday. The Pistons (20) play host to the 76ers on Tuesday.",118
5004,"The Chicago Bulls defeated the visiting Charlotte Hornets, 112 - 110, at United Center on Wednesday. Chicago was looking for their first win of the season in this competitive matchup, as it wasn't decided until the final seconds. In fact, there were 12 ties and 21 lead changes in total, as neither club led by more than 11 points. The Bulls actually scored the final four points of this game in the final 80 seconds, as that turned a two - point deficit into a two - point victory. Rebounding was the difference for Chicago, as they outrebounded Charlotte, 45 - 36. Transition offense was also key, with the Bulls winning the fastbreak differential, 16 - 4. Chicago ended up shooting 48 percent from the field and 35 percent from three - point range while holding Charlotte to just 44 percent from the field and 29 percent from long range. The Hornets (2 - 3) were led by Kemba Walker, as he tallied 23 points, three rebounds and six assists. Cody Zeller totaled 14 points, six rebounds and two assists. Nicolas Batum accrued 13 points, three rebounds and four assists while Jeremy Lamb amassed 12 points, three rebounds and three assists. The Bulls (1 - 3) got another gem out of Zach LaVine, as he led the way with 32 points, four rebounds and five assists. Cameron Payne was the only other starter in double figures, as he accumulated 21 points, five rebounds and four assists. Jabari Parker was huge off the bench, providing 11 points, nine rebounds, four assists and two steals. These teams will have a rematch on Friday, but that will be played in Charlotte.",112
5005,"The Golden State Warriors defeated the Chicago Bulls, 149 - 124, at United Center on Monday night. Things looked grim from the opening tip for the Bulls (2 - 5), which saw the Warriors (7 - 1) put up 12 quick points before three minutes were off the clock. It was all downhill from there, with one Klay Thompson largely responsible for their night of misery. Mired in a rather ordinary start, by his standards, to the new season, Thompson exploded for a trademark 52 - point performance that included an NBA-record 14 made three - pointers. Golden State had compiled an eye - popping 92 points by intermission, making the second half a foregone conclusion. As the final score and Thompson's final line both implied, the visitors shot extremely well, draining 55 percent of their attempts, including 53 percent from distance. Thompson added five rebounds and one steal to his game - high scoring haul. Stephen Curry was overshadowed for a change, but he still posted a solid 23 points eight rebounds, five assists, three steals and one block. Alfonzo McKinnie saw extended playing time off the bench and parlayed it into a 19 - point, 10 - rebound double - double that also included one assist and one block. Quinn Cook collected 16 points, two rebounds and one assist. Kevin Durant generated 14 points and handed out eight assists in 28 minutes. Zach LaVine and Andrew Blakeney co - led the Bulls with matching 21 - point tallies. Rookie Wendell Carter, Jr. followed with 18 points, seven rebounds and four assists. Cameron Payne went for 15 points, three rebounds, two assists and one block. Jabari Parker matched Payne's scoring total off the bench and also hauled in nine rebounds, dished out six assists and recorded one block. The Warriors return home and face off with the New Orleans Pelicans on Wednesday night, while the Bulls host the Denver Nuggets on Wednesday evening as well.",149
5006,"The Denver Nuggets defeated the host Chicago Bulls, 108 - 107, in overtime at United Center on Wednesday. While these teams are on the opposite spectrum of wins and losses, it took an extra session to determine a winner. Denver ended regulation strong, as they went on an 8 - 2 run across the final three minutes to send the game into overtime. Despite the fact that Denver didn't score in the final 2:10 of overtime, Paul Millsap hit a putback with 0 seconds left to take the lead and win the game. That marked the 16th lead change of the game, as there were also 11 ties. Rebounding really carried Denver, as they outrebounded Chicago, 56 - 43. The Nuggets dominated down low through scoring as well, as they won the points in the paint battle, 62 - 40. The Nuggets (6 - 1) got a near triple - double out of Nikola Jokic, as he collected 22 points, 12 rebounds, nine assists, two steals and three blocks. Millsap finished with 19 points, six rebounds and three blocks to go along with his game - winner. Gary Harris accrued 16 points, five rebounds and two assists. Trey Lyles was huge off the bench, providing nine points, 10 rebounds and three assists. The Bulls (2 - 6) were led by Zach LaVine, as he accumulated 28 points, five rebounds and seven assists. Wendell Carter Jr. totaled 25 points, eight rebounds, five assists, three steals and three blocks. Justin Holiday amassed 15 points, five rebounds and five assists. Antonio Blakeney led the bench with 15 points and three boards. On deck for Denver is a road matchup versus the Cleveland Cavaliers on Thursday. As for Chicago, they return to action on Friday when they play host to the Indiana Pacers.",108
